"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","237.5","False","0.0109","720","0.2","0","3","720","0.2","0","3","720","0.2","0","3"
"True","4.0","1","277.8889","False","0.0567","1181","0.2","0","3","1181","0.2","0","3","1181","0.2","0","3"
"False","0.0","0","313.0","False","0.0467","2897","0.2","0","64","2897","0.2","0","64","2897","0.2","0","64"
"True","2.0","0","1275.0","False","0.0417","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","320.25","False","0.0951","75","0.2","0","2","75","0.2","0","2","75","0.2","0","2"
"False","0.0","0","431.75","False","0.0787","117","0.2","8","11","117","0.2","8","11","117","0.2","8","11"
"False","0.0","0","696.5","False","0.0765","2","0.2","0","0","2","0.2","0","0","2","0.2","0","0"
"True","1.0","0","923.0","False","0.0739","802","0.2","0","358","802","0.2","0","358","802","0.2","0","358"
"False","0.0","0","171.5556","False","0.02","9","0.2","0","0","9","0.2","0","0","9","0.2","0","0"
"False","0.0","0","138.8125","False","0.0197","5","0.2","0","0","5","0.2","0","0","5","0.2","0","0"
"True","1.0","0","328.5","False","0.0476","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"True","1.0","0","173.0","False","0.0442","116","0.2","0","6","116","0.2","0","6","116","0.2","0","6"
"True","1.0","0","33.2","False","0.0337","274","0.2","0","9","274","0.2","0","9","274","0.2","0","9"
"True","1.0","0","352.75","False","0.0871","220","0.2","0","6","220","0.2","0","6","220","0.2","0","6"
"True","1.0","2","1275.0","False","0.0634","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","1275.0","False","0.0427","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","259.3333","False","0.0198","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","5.0","2","1275.0","False","0.0444","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","364.0","False","0.0297","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"False","0.0","0","653.5","True","0.0814","0","0.2","0","0","0","0.2","0","0","0","0.2","0","0"
"True","1.0","0","50.3333","False","0.0817","541","0.2","0","22","541","0.2","0","22","541","0.2","0","22"
"True","4.0","0","277.8889","False","0.0632","1181","0.2","0","3","1181","0.2","0","3","1181","0.2","0","3"
"True","1.0","0","1275.0","False","0.0619","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","1275.0","False","0.0886","94","0.2","0","1","94","0.2","0","1","94","0.2","0","1"
"False","0.0","1","1275.0","False","0.0441","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","245.5556","False","0.0332","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"False","0.0","0","124.0","False","0.0483","6296","0.2","2","78","6296","0.2","2","78","6296","0.2","2","78"
"False","0.0","0","42.0","False","0.0303","472","0.2","0","3","472","0.2","0","3","472","0.2","0","3"
"False","0.0","0","50.3333","False","0.0853","541","0.2","0","22","541","0.2","0","22","541","0.2","0","22"
"True","1.0","0","131.3846","False","0.0068","1459","0.2","0","11","1459","0.2","0","11","1459","0.2","0","11"
"False","0.0","0","174.2","False","0.0634","175","0.2","0","1","175","0.2","0","1","175","0.2","0","1"
"True","1.0","1","173.125","False","0.0352","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","6.0","0","532.3333","False","0.0605","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"False","0.0","1","55.7857","False","0.0141","33","0.2","0","0","33","0.2","0","0","33","0.2","0","0"
