"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","98.8","False","0.04","4884","0.2","0","99","4884","0.2","0","99","4884","0.2","0","99"
"True","2.0","0","431.0","False","0.0645","260","0.2","0","96","10942","0.56","0","244","10682","0.36","0","148"
"True","9.0","0","49.7857","False","0.0159","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"False","0.0","0","216.0","False","0.078","236","0.2","1","5","236","0.2","1","5","236","0.2","1","5"
"False","0.0","1","48.1071","False","0.0074","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"False","0.0","0","178.0","False","0.0444","370","0.2","1","5","370","0.2","1","5","370","0.2","1","5"
"False","0.0","2","216.0","False","0.1156","3788","0.2","4","170","3788","0.2","4","170","3788","0.2","4","170"
"False","0.0","0","216.0","False","0.0837","435","0.2","0","9","435","0.2","0","9","435","0.2","0","9"
"True","1.0","4","113.25","False","0.0321","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","1","77.8571","False","0.0554","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"False","0.0","2","26.15","False","0.0143","148","0.2","7","2","148","0.2","7","2","148","0.2","7","2"
"True","1.0","0","108.8","False","0.0094","79","0.2","0","2","79","0.2","0","2","79","0.2","0","2"
"True","1.0","0","49.2857","False","0.034","1126","0.2","0","18","1126","0.2","0","18","1126","0.2","0","18"
"True","1.0","0","111.3333","False","0.0508","121","0.2","0","11","121","0.2","0","11","121","0.2","0","11"
"False","0.0","1","45.75","False","0.0452","622","0.2","0","1","622","0.2","0","1","622","0.2","0","1"
"True","1.0","0","45.4615","False","0.0317","501","0.2","0","22","501","0.2","0","22","501","0.2","0","22"
"False","0.0","0","83.5","False","0.0959","192","0.2","0","2","192","0.2","0","2","192","0.2","0","2"
"True","6.0","1","223.5","False","0.0471","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"False","0.0","0","238.0","False","0.0473","346","0.2","0","13","346","0.2","0","13","346","0.2","0","13"
